,Baseline_N40,Baseline_N30,Baseline_N24,Baseline_N20,Baseline_N16,Baseline_N12,Baseline_N10,Baseline_N8,Baseline_N6,Baseline_N4,Residual_50_N40,Residual_50_N30,Residual_50_N24,Residual_50_N20,Residual_50_N16,Residual_50_N12,Residual_50_N10,Residual_50_N8,Residual_50_N6,Residual_50_N4,Residual_55_N40,Residual_55_N30,Residual_55_N24,Residual_55_N20,Residual_55_N16,Residual_55_N12,Residual_55_N10,Residual_55_N8,Residual_55_N6,Residual_55_N4,Residual_60_N40,Residual_60_N30,Residual_60_N24,Residual_60_N20,Residual_60_N16,Residual_60_N12,Residual_60_N10,Residual_60_N8,Residual_60_N6,Residual_60_N4,Residual_65_N40,Residual_65_N30,Residual_65_N24,Residual_65_N20,Residual_65_N16,Residual_65_N12,Residual_65_N10,Residual_65_N8,Residual_65_N6,Residual_65_N4,Residual_70_N40,Residual_70_N30,Residual_70_N24,Residual_70_N20,Residual_70_N16,Residual_70_N12,Residual_70_N10,Residual_70_N8,Residual_70_N6,Residual_70_N4,Residual_100_N40,Residual_100_N30,Residual_100_N24,Residual_100_N20,Residual_100_N16,Residual_100_N12,Residual_100_N10,Residual_100_N8,Residual_100_N6,Residual_100_N4
2020-09-29,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.008445439148269451,-0.014784555502744268,-0.019349204950397048,-0.020259971058708248,-0.04662190537054667,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.008445439148269673,-0.012445367125002993,-0.02089490759005086,-0.016709140205335093,-0.03053485368580855,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.008445439148269451,-0.012445367125002993,-0.012041375868258264,-0.009927343268129829,-0.030534853685808327,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.008445439148269451,-0.012445367125003104,-0.012041375868258264,-0.009927343268129718,-0.030534853685808327,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.008445439148269451,-0.012445367125003104,-0.012041375868258264,-0.025582136602288585,-0.030534853685808327,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00844543914826923,-0.012445367125002771,-0.028589977131993405,-0.02558213660228814,-0.030534853685808327,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.00920752713345907,-0.015465394696148715,-0.012445367125002993,-0.028589977131993405,-0.025582136602288807,-0.030534853685808327
2020-09-30,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.005750600338221057,-0.010487663741884035,-0.017557171069184196,-0.017455839667879336,-0.04493492799947996,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.005750600338221279,-0.008901166296828578,-0.01615229251437944,-0.015433733758129176,-0.027603114453001232,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.005750600338221057,-0.008901166296828467,-0.011173103662664552,-0.006261607502869082,-0.0276031144530009,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.005750600338221057,-0.008901166296828689,-0.011173103662664552,-0.00626160750286886,-0.0276031144530009,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.005750600338221057,-0.008901166296828689,-0.011173103662664552,-0.023760013912946798,-0.0276031144530009,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.005750600338220724,-0.008901166296828356,-0.02521927839640692,-0.023760013912946354,-0.02760311445300101,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.007556583541874828,-0.012789634663408322,-0.008901166296828578,-0.025219278396406808,-0.02376001391294691,-0.02760311445300101
2020-10-01,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,0.0,-0.0022254168694525456,-0.010666374552411484,-0.009447752654740071,-0.040094763260026145,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,0.0,-0.0020764784953873905,-0.009251642261626447,-0.007409165857179545,-0.02267511398878086,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,0.0,-0.002636831114982585,-0.004237529670651274,0.0,-0.017409942531370737,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,0.0,-0.002636831114982807,-0.004237529670651274,0.0,-0.017409942531370737,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,0.0,-0.002636831114982807,-0.004237529670651274,-0.01226284820568202,-0.017409942531370737,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,0.0,-0.002636831114982474,-0.017501944178369366,-0.012262848205681576,-0.017409942531370848,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.0037424151534323213,-0.004349065787026429,-0.002636831114982585,-0.017501944178369477,-0.012262848205682242,-0.017409942531370848
2020-10-02,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.004225032347155433,-0.0053631297802390065,-0.012705811440035464,-0.011862703530134522,-0.03367817050868238,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.004225032347155433,-0.007072909303717068,-0.011293995513503852,-0.009829086775279605,-0.01614207766471054,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.003816527650174817,-0.0071381234219716205,-0.006290219138658126,-0.004907528291951735,-0.014373986349471402,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.003816527650174817,-0.007138123421971843,-0.006290219138658126,-0.004907528291951846,-0.014373986349471402,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.003816527650174817,-0.007138123421971843,-0.006290219138658126,-0.017110196223124374,-0.014373986349471402,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.003816527650174817,-0.0071381234219713985,-0.022329761986919716,-0.01711019622312404,-0.014373986349471513,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.00769966427583324,-0.008148995107372548,-0.0071381234219716205,-0.022329761986919827,-0.017110196223124596,-0.014373986349471513
2020-10-05,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.004117216620478037,-0.00730657777682564,-0.014795488055809658,-0.012447811319715396,-0.037604093121887505,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.004117216620477926,-0.00598831138620326,-0.013386660335591327,-0.010415398734572978,-0.020139245013719442,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.0036137807225447016,-0.005939573640381557,-0.00839347480043895,-0.008713730034063505,-0.02321612929877681,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.0036137807225447016,-0.005939573640381668,-0.00839347480043895,-0.008713730034063616,-0.02321612929877681,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.0036137807225447016,-0.005939573640381668,-0.00839347480043895,-0.02086972309103241,-0.02321612929877681,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.0036137807225448126,-0.005939573640381335,-0.0235657350959656,-0.020869723091031966,-0.023216129298776922,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.005843185695520892,-0.007947129939469,-0.005939573640381446,-0.023565735095965823,-0.020869723091032744,-0.023216129298776922
2020-10-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005583855270120619,-0.0035039189902607015,-0.024248218108716246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.004161855052761121,-0.0014530996013676356,-0.006540997472995302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024884797105105827,-0.013678377831682687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024884797105106937,-0.013678377831682687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01472081206723963,-0.013678377831682687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014739045496278691,-0.014720812067239075,-0.013678377831682798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014739045496278802,-0.014720812067239963,-0.013678377831682798
2020-10-07,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-4.3280105182064155e-05,-0.0015393571963248087,-0.005568002553561269,-0.006545383914581593,-0.027417541739510276,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-4.3280105182064155e-05,0.0,-0.0041459796670539895,-0.0045008239534537475,-0.009767835641644074,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.001155187626109111,-0.0004160992391559759,0.0,-0.004385212031184249,-0.015177392137316503,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.001155187626109111,-0.0004160992391559759,0.0,-0.004385212031184249,-0.015177392137316503,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.001155187626109111,-0.0004160992391559759,0.0,-0.01659428504737781,-0.015177392137316503,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.001155187626109111,-0.0004160992391559759,-0.016907130762887967,-0.016594285047377477,-0.015177392137316725,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.0010010656700923937,-0.001155187626109111,-0.0004160992391558649,-0.01690713076288808,-0.016594285047378254,-0.015177392137316725
2020-10-08,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,0.0,0.0,0.0,0.0,-0.018951284319609463,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,0.0,0.0,0.0,0.0,-0.0011479388527201317,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,0.0,0.0,0.0,0.0,-0.0028025700628176997,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,0.0,0.0,0.0,0.0,-0.0028025700628176997,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,0.0,0.0,0.0,-0.005219506526907947,-0.0028025700628176997,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,0.0,0.0,-0.009627277438798099,-0.0052195065269076135,-0.0028025700628178107,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,-0.0011245917800652983,0.0,0.0,-0.00962727743879821,-0.005219506526908502,-0.0028025700628178107
2020-10-09,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.0015004509915472752,-0.0032612495857050616,-0.008105079831430273,-0.008135816253316719,-0.026064945612465973,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.0015004509915470532,-0.007826371497475892,-0.008105079831430273,-0.008135816253316719,-0.008390693601902366,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.0006044538660157084,-0.006742637085327741,-0.008105079831430162,-0.010939782543656129,-0.014227594295172286,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.0006044538660157084,-0.006742637085327852,-0.008105079831430162,-0.010939782543656129,-0.014227594295172286,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.0006044538660157084,-0.006742637085327852,-0.008105079831430162,-0.016102188804174578,-0.014227594295172286,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.0006044538660155974,-0.006742637085327852,-0.018170516417402527,-0.016102188804174355,-0.014227594295172508,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.004666349057643848,-0.0006044538660154863,-0.006742637085327741,-0.01817051641740275,-0.016102188804175133,-0.014227594295172508
2020-10-12,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,0.0,-0.0006882019024488928,-0.004093228096058721,-0.005642734692389073,-0.022850738147291882,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,0.0,-0.005292100904165653,-0.004093228096058721,-0.005642734692389073,-0.005118157080290953,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,0.0,-0.0055470637935989275,-0.004093228096058721,-0.008746658064860302,-0.011403262430231709,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,0.0,-0.0055470637935990386,-0.004093228096058721,-0.008746658064860302,-0.011403262430231709,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,0.0,-0.0055470637935990386,-0.004093228096058721,-0.01392051135291028,-0.011403262430231709,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,0.0,-0.0055470637935990386,-0.015552164539018754,-0.013920511352909948,-0.01140326243023193,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,-0.003251253953143851,0.0,-0.0055470637935990386,-0.015552164539019087,-0.013920511352910836,-0.01140326243023193
2020-10-13,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.00871691260391716,-0.010128365701180142,-0.013314058525070949,-0.01624996529769296,-0.035765673589001734,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.00871691260391727,-0.013561357692168707,-0.013314058525070949,-0.01624996529769307,-0.018267463204797885,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010318186400856466,-0.01573785331928801,-0.013314058525070949,-0.020472570992116634,-0.02623045340351393,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010318186400856466,-0.01573785331928823,-0.013314058525070949,-0.020472570992116634,-0.02623045340351393,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010318186400856466,-0.01573785331928823,-0.013314058525070949,-0.0255852208011087,-0.02623045340351393,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010318186400856577,-0.01573785331928812,-0.026033068987903918,-0.025585220801108477,-0.026230453403514153,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010317734917914989,-0.010318186400856355,-0.01573785331928812,-0.02603306898790414,-0.025585220801109254,-0.026230453403514153
2020-10-14,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.011494137693802586,-0.011403100405615207,-0.01603629589714317,-0.017042651306292123,-0.038419782123385704,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.011494137693802697,-0.015610882939495418,-0.016036295897143282,-0.017042651306292345,-0.020969736535067174,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.013036997536591266,-0.017718227157801247,-0.016036295897143282,-0.01810335531262819,-0.024212672596703233,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.013036997536591266,-0.01771822715780158,-0.016036295897143282,-0.0181033553126283,-0.024212672596703233,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.013036997536591266,-0.01771822715780158,-0.016036295897143282,-0.023228371258323,-0.024212672596703233,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.013036997536591377,-0.01771822715780147,-0.02805702544693245,-0.023228371258322777,-0.024212672596703566,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.010782431833747053,-0.013036997536591155,-0.01771822715780136,-0.02805702544693256,-0.023228371258323555,-0.024212672596703566
2020-10-15,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.016732847556422348,-0.015981110791095987,-0.019503873592428445,-0.02278201173830363,-0.04434110212951947,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01673284755642246,-0.01989501875672206,-0.019503873592428445,-0.022782011738303853,-0.026998512270976938,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01757154167169639,-0.021156649412664708,-0.019503873592428334,-0.02075520015833332,-0.02561953899697955,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01757154167169639,-0.02115664941266504,-0.019503873592428334,-0.020755200158333542,-0.02561953899697955,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01757154167169639,-0.02115664941266504,-0.019503873592428334,-0.02586637478254772,-0.02561953899697955,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.017571541671696278,-0.02115664941266493,-0.03366314407814175,-0.025866374782547497,-0.025619538996979996,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.01425091678127477,-0.017571541671696167,-0.02115664941266482,-0.03366314407814175,-0.025866374782548274,-0.025619538996979996
2020-10-16,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.01475431164709129,-0.012305596530065688,-0.018877981489303752,-0.017908475413411118,-0.04465611392613378,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.014754311647091511,-0.017555920976453754,-0.018877981489303752,-0.01790847541341145,-0.027319240668359113,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.018574065603084944,-0.022406507167399226,-0.01887798148930364,-0.018728762333721782,-0.030285147386117206,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.018574065603084944,-0.02240650716739956,-0.01887798148930364,-0.018728762333721782,-0.030285147386117206,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.018574065603084944,-0.02240650716739956,-0.01887798148930364,-0.023850513963387887,-0.030285147386117206,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.018574065603084944,-0.02240650716739956,-0.032030581882142806,-0.023850513963387665,-0.03028514738611776,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.013410176030385745,-0.018574065603084722,-0.022406507167399448,-0.032030581882142806,-0.023850513963388442,-0.03028514738611776
2020-10-19,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.010760788916414188,-0.007222883281591597,-0.010162774803799679,-0.008510399603030794,-0.0347082133519534,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.01076078891641441,-0.01158946201056188,-0.010162774803799901,-0.008510399603031127,-0.017190812962588287,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.01590150061079132,-0.018040760509665188,-0.010162774803799679,-0.012925922953658575,-0.02550939240693073,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.01590150061079132,-0.01804076050966552,-0.010162774803799679,-0.012925922953658686,-0.02550939240693073,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.01590150061079132,-0.01804076050966552,-0.010162774803799679,-0.01807796254134364,-0.02550939240693073,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.015901500610791208,-0.01804076050966552,-0.025649042998207694,-0.018077962541343306,-0.025509392406931286,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.011695882688847137,-0.015901500610790986,-0.01804076050966552,-0.025649042998207583,-0.018077962541344306,-0.025509392406931286
2020-10-20,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009942107098768416,-0.006834595007675359,-0.01050734791707253,-0.01059910051206947,-0.03929880658018492,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009942107098768749,-0.009512074996364861,-0.010507347917072751,-0.010599100512069803,-0.02186471287664904,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.014427606352956479,-0.015182322886786004,-0.01050734791707253,-0.011965000609637455,-0.025662733892714895,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.014427606352956479,-0.015182322886786337,-0.01050734791707253,-0.011965000609637455,-0.025662733892714895,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.014427606352956479,-0.015182322886786337,-0.01050734791707253,-0.017122055737768926,-0.025662733892714895,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.014427606352956368,-0.015182322886786448,-0.02428971888057485,-0.017122055737768593,-0.02566273389271545,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.009506801343930338,-0.014427606352956035,-0.015182322886786448,-0.02428971888057485,-0.01712205573776948,-0.02566273389271545
2020-10-21,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.014834998889243,-0.013853367326310706,-0.017247365163251205,-0.01394742320520126,-0.03840190241294961,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.014834998889243112,-0.015596919488780725,-0.01724736516325165,-0.013947423205201703,-0.02095153235688929,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.019592823534877124,-0.021587539141534773,-0.017247365163251316,-0.01824578319914738,-0.029054516453764778,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.019592823534877124,-0.021587539141534995,-0.017247365163251316,-0.01824578319914749,-0.029054516453764778,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.019592823534877124,-0.021587539141534995,-0.017247365163251316,-0.023370055741558926,-0.029054516453764778,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.019592823534877013,-0.021587539141535217,-0.029838436000299895,-0.023370055741558593,-0.029054516453765333,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.013041127929183993,-0.01959282353487668,-0.021587539141535106,-0.029838436000300006,-0.02337005574155948,-0.029054516453765333
2020-10-22,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.013088946578418303,-0.012341420118799129,-0.01892444439006835,-0.014479824563504273,-0.03951017735699547,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.013088946578418414,-0.017047513356402755,-0.018924444390068684,-0.014479824563504606,-0.022079919453762864,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.017037137110154088,-0.0220424141545974,-0.018924444390068573,-0.018816206655232426,-0.03024138917252306,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.017037137110154088,-0.022042414154597623,-0.018924444390068573,-0.018816206655232648,-0.03024138917252306,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.017037137110154088,-0.022042414154597623,-0.018924444390068573,-0.023937501868691813,-0.03024138917252306,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.017037137110154088,-0.022042414154597845,-0.030252547729162305,-0.02393750186869159,-0.030241389172523725,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.010990131826386529,-0.017037137110153866,-0.022042414154597845,-0.030252547729162416,-0.02393750186869259,-0.030241389172523725
2020-10-23,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.010952696318646371,-0.009352682160187253,-0.019267584023385576,-0.010650485053377401,-0.0346631147900156,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.010952696318646482,-0.015272916201151787,-0.01926758402338591,-0.010650485053377845,-0.017144895985351294,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.017322339484647564,-0.023176638017096463,-0.019267584023385798,-0.022174129822849165,-0.03599277690349878,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.017322339484647564,-0.023176638017096574,-0.019267584023385798,-0.022174129822849387,-0.03599277690349878,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.017322339484647564,-0.023176638017096574,-0.019267584023385798,-0.027277898334418405,-0.03599277690349878,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.017322339484647564,-0.023176638017097018,-0.030514517996129475,-0.02727789833441807,-0.035992776903499335,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.008864959275924678,-0.017322339484647342,-0.023176638017096796,-0.030514517996129475,-0.02727789833441907,-0.035992776903499335
